unit_number,unit_type,rate,move_in_date,is_primary,CommunityNumber,CommunityName,Level,RoomNumber,RoomType,RoomTypeStyle,CareType,Grade,GrossUnitArea,RoomPrice,RentRatePrevious,HospitalityRatePrevious,TrueRatePrevious,PriceBase,PriceGross,PriceSpecial,PriceSemi,PriceAdditional,PriceDaily,OccupancyResident,LeaseStartDT,LeaseEndDT,BedNumber,MoveInDT,Payor,Service,CareLevel,CareRate,RentRate,MedRate,IncontinenceRate,HospitalityRate,HospitalityPrice,FoodTaxRate,PricingPolicyFlg,OfflineStatus,VacantDay,MedLevel,OfflineDT,OnlineDTEstimate,OnlineDTActual,OfflineReason,Characteristic,OfflineNote,SupplementProgram
256,AL,2895.0,2018-08-31 00:00:00,True,10562,Vista del Rio,Assisted Living,256,Studio Deluxe,Studio,AL,A,400,2895.0,3615.0,0,3615.0,2895,2895,2895,0.0,850.0,150.0,1,2018-08-31,2020-12-31,A,2018-08-31,Singular Private Pay,Assisted Living,Level 2,1010.0,3943.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,2nd floor - Good location,,
257,AL,2895.0,2019-10-07 00:00:00,True,10562,Vista del Rio,Assisted Living,257,Studio Deluxe,Studio,AL,A,400,2895.0,3757.0,0,3757.0,2895,2895,2895,0.0,850.0,150.0,1,2019-10-07,2020-12-31,A,2019-10-07,Singular Private Pay,Assisted Living,Level 1,505.0,3615.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,2nd floor - Good location,,
258,AL,2595.0,2015-03-31 00:00:00,True,10562,Vista del Rio,Assisted Living,258,Studio,Studio,AL,A,349,2595.0,2575.0,0,2575.0,2595,2595,2595,0.0,850.0,150.0,1,2015-03-31,2020-12-31,A,2015-03-31,Singular Private Pay,Assisted Living,Level 0,0.0,3522.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,2nd floor - Good location,,
259,AL,3495.0,2019-06-30 00:00:00,True,10562,Vista del Rio,Assisted Living,259,One Bedroom,One Bedroom,AL,A,506,3495.0,3300.0,0,3300.0,3495,3495,3495,0.0,850.0,150.0,2,2019-06-30,2020-12-31,A,2019-06-30,Singular Private Pay,Assisted Living,Level 0,0.0,3612.0,0.0,0,0,0,0,0,ONLINE,,,,,,,2nd floor - Good location,,
259,AL,850.0,2019-06-30 00:00:00,True,10562,Vista del Rio,Assisted Living,259,One Bedroom,One Bedroom,AL,A,506,850.0,3300.0,0,3300.0,3495,3495,3495,0.0,850.0,150.0,2,2019-06-30,2020-12-31,B,2019-06-30,Second Person Fee,Assisted Living,Level 0,0.0,889.0,0.0,0,0,0,0,0,ONLINE,,,,,,,2nd floor - Good location,,
260,AL,3495.0,2019-05-31 00:00:00,True,10562,Vista del Rio,Assisted Living,260,One Bedroom,One Bedroom,AL,A,506,3495.0,2850.0,0,2850.0,3495,3495,3495,0.0,850.0,150.0,1,2019-05-31,2020-12-31,A,2019-05-31,Singular Private Pay,Assisted Living,Level 0,0.0,2737.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,2nd floor - Good location,,
261,AL,2595.0,2014-03-31 00:00:00,True,10562,Vista del Rio,Assisted Living,261,Studio,Studio,AL,A,349,2595.0,2373.0,0,2373.0,2595,2595,2595,0.0,850.0,150.0,1,2014-03-31,2020-12-31,A,2014-03-31,Singular Private Pay,Assisted Living,Level 0,0.0,3400.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,2nd floor - Good location,,
262,AL,2895.0,NaT,True,10562,Vista del Rio,Assisted Living,262,Studio Deluxe,Studio,AL,A,400,2895.0,4184.0,0,4184.0,2895,2895,2895,0.0,850.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,20.0,,,,,,2nd floor - Good location,,
263,AL,2595.0,2017-08-28 00:00:00,True,10562,Vista del Rio,Assisted Living,263,Studio,Studio,AL,A,349,2595.0,3000.0,0,3000.0,2595,2595,2595,0.0,850.0,150.0,1,2017-08-28,2020-12-31,A,2017-08-28,Singular Private Pay,Assisted Living,Level 3,1515.0,2969.0,650.0,0,0,0,0,0,ONLINE,,Med Level 3,,,,,2nd floor - Good location,,
264,AL,3495.0,2019-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,264,One Bedroom,One Bedroom,AL,A,506,3495.0,4095.0,0,4095.0,3495,3495,3495,0.0,850.0,150.0,1,2019-01-31,2020-12-31,A,2019-01-31,Singular Private Pay,Assisted Living,Level 0,0.0,3417.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,2nd floor - Good location,,
265,AL,3495.0,2012-10-29 00:00:00,True,10562,Vista del Rio,Assisted Living,265,One Bedroom,One Bedroom,AL,A,506,3495.0,3996.0,0,3996.0,3495,3495,3495,0.0,850.0,150.0,1,2012-10-29,2020-12-31,A,2012-10-29,Singular Private Pay,Assisted Living,Level 3,1515.0,4820.0,550.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,2nd floor - Good location,,
301,AL,3295.0,2020-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,301,One Bedroom,One Bedroom,AL,C,506,3295.0,3373.0,0,3373.0,3295,3295,3295,0.0,850.0,150.0,1,2020-01-31,2020-05-04,V,2020-01-31,Singular Private Pay,Assisted Living,Level 0,0.0,3455.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
302,AL,3295.0,2019-04-30 00:00:00,True,10562,Vista del Rio,Assisted Living,302,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,1,2019-04-30,2020-12-31,A,2019-04-30,Singular Private Pay,Assisted Living,Level 0,0.0,2747.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
303,AL,3295.0,NaT,True,10562,Vista del Rio,Assisted Living,303,One Bedroom,One Bedroom,AL,C,506,3295.0,4435.0,0,4435.0,3295,3295,3295,0.0,850.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,64.0,,,,,,3rd floor - Distant location,,
304,AL,3295.0,NaT,True,10562,Vista del Rio,Assisted Living,304,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,48.0,,,,,,3rd floor - Distant location,,
305,AL,2695.0,2018-12-04 00:00:00,True,10562,Vista del Rio,Assisted Living,305,Studio Deluxe,Studio,AL,C,400,2695.0,2970.0,0,2970.0,2695,2695,2695,0.0,850.0,150.0,1,2018-12-04,2020-12-31,A,2018-12-04,Singular Private Pay,Assisted Living,Level 1,505.0,2391.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
306,AL,2495.0,2020-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,306,Studio,Studio,AL,C,349,2495.0,2580.0,0,2580.0,2495,2495,2495,0.0,850.0,150.0,1,2020-01-31,2020-12-31,A,2020-01-31,Singular Private Pay,Assisted Living,Level 0,0.0,2580.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
307,AL,2495.0,2019-01-23 00:00:00,True,10562,Vista del Rio,Assisted Living,307,Studio,Studio,AL,C,349,2495.0,2580.0,0,2580.0,2495,2495,2495,0.0,850.0,150.0,1,2019-01-23,2020-12-31,A,2019-01-23,Singular Private Pay,Assisted Living,Level 0,0.0,2310.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
308,AL,2695.0,2019-07-31 00:00:00,True,10562,Vista del Rio,Assisted Living,308,Studio Deluxe,Studio,AL,C,400,2695.0,2970.0,0,2970.0,2695,2695,2695,0.0,850.0,150.0,1,2019-07-31,2020-12-31,A,2019-07-31,Singular Private Pay,Assisted Living,Level 0,0.0,2970.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
309,AL,2495.0,2019-09-21 00:00:00,True,10562,Vista del Rio,Assisted Living,309,Studio,Studio,AL,C,349,2495.0,2880.0,0,2880.0,2495,2495,2495,0.0,850.0,150.0,1,2019-09-21,2020-12-31,A,2019-09-21,Singular Private Pay,Assisted Living,Level 2,1010.0,2580.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
310,AL,3295.0,2016-09-30 00:00:00,True,10562,Vista del Rio,Assisted Living,310,One Bedroom,One Bedroom,AL,C,506,3295.0,3220.0,0,3220.0,3295,3295,3295,0.0,850.0,150.0,1,2016-09-30,2020-12-31,A,2016-09-30,Singular Private Pay,Assisted Living,Level 0,0.0,4167.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
311,AL,2695.0,2020-01-20 00:00:00,True,10562,Vista del Rio,Assisted Living,311,Studio Deluxe,Studio,AL,C,400,2695.0,2600.0,0,2600.0,2695,2695,2695,0.0,850.0,150.0,1,2020-01-20,2020-12-31,A,2020-01-20,Singular Private Pay,Assisted Living,Level 0,0.0,2970.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
312,AL,3295.0,2019-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,312,One Bedroom,One Bedroom,AL,C,506,3295.0,2950.0,0,2950.0,3295,3295,3295,0.0,850.0,150.0,1,2019-01-31,2020-12-31,A,2019-01-31,Singular Private Pay,Assisted Living,Level 1,505.0,2983.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
313,AL,2495.0,2018-07-24 00:00:00,True,10562,Vista del Rio,Assisted Living,313,Studio,Studio,AL,C,349,2495.0,2270.0,0,2270.0,2495,2495,2495,0.0,850.0,150.0,1,2018-07-24,2020-12-31,A,2018-07-24,Singular Private Pay,Assisted Living,Level 6,3030.0,2800.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
314,AL,2695.0,2015-03-09 00:00:00,True,10562,Vista del Rio,Assisted Living,314,Studio Deluxe,Studio,AL,C,400,2695.0,2755.0,0,2755.0,2695,2695,2695,0.0,850.0,150.0,1,2015-03-09,2020-12-31,A,2015-03-09,Singular Private Pay,Assisted Living,Level 0,0.0,3615.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
315,AL,2695.0,2019-12-31 00:00:00,True,10562,Vista del Rio,Assisted Living,315,Studio Deluxe,Studio,AL,C,400,2695.0,3215.0,0,3215.0,2695,2695,2695,0.0,850.0,150.0,1,2019-12-31,2020-12-31,A,2019-12-31,Singular Private Pay,Assisted Living,Level 0,0.0,2970.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
316,AL,2495.0,2014-04-30 00:00:00,True,10562,Vista del Rio,Assisted Living,316,Studio,Studio,AL,C,349,2495.0,3615.0,0,3615.0,2495,2495,2495,0.0,850.0,150.0,1,2014-04-30,2020-12-31,A,2014-04-30,Singular Private Pay,Assisted Living,Level 0,0.0,3004.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
317,AL,2695.0,2015-12-31 00:00:00,True,10562,Vista del Rio,Assisted Living,317,Studio Deluxe,Studio,AL,C,400,2695.0,1890.0,0,1890.0,2695,2695,2695,0.0,850.0,150.0,1,2015-12-31,2020-12-31,A,2015-12-31,Singular Private Pay,Assisted Living,Level 1,505.0,3446.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
318,AL,2495.0,2019-12-31 00:00:00,True,10562,Vista del Rio,Assisted Living,318,Studio,Studio,AL,C,349,2495.0,2834.0,0,2834.0,2495,2495,2495,0.0,850.0,150.0,1,2019-12-31,2020-12-31,A,2019-12-31,Singular Private Pay,Assisted Living,Level 2,1010.0,2580.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
319,AL,3295.0,2019-12-18 00:00:00,True,10562,Vista del Rio,Assisted Living,319,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,1,2019-12-18,2020-12-31,A,2019-12-18,Singular Private Pay,Assisted Living,Level 2,1010.0,3455.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
320,AL,3295.0,2019-06-20 00:00:00,True,10562,Vista del Rio,Assisted Living,320,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,1,2019-06-20,2020-12-31,A,2019-06-20,Singular Private Pay,Assisted Living,Level 0,0.0,3084.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
321,AL,3295.0,2016-03-31 00:00:00,True,10562,Vista del Rio,Assisted Living,321,One Bedroom,One Bedroom,AL,C,506,3295.0,3248.0,0,3248.0,3295,3295,3295,0.0,850.0,150.0,1,2016-03-31,2020-12-31,A,2016-03-31,Singular Private Pay,Assisted Living,Level 0,0.0,4202.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
322,AL,3295.0,2018-08-30 00:00:00,True,10562,Vista del Rio,Assisted Living,322,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,1,2018-08-30,2020-12-31,A,2018-08-30,Singular Private Pay,Assisted Living,Level 1,505.0,3752.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
323,AL,2695.0,2019-05-28 00:00:00,True,10562,Vista del Rio,Assisted Living,323,Studio Deluxe,Studio,AL,C,400,2695.0,3421.0,0,3421.0,2695,2695,2695,0.0,850.0,150.0,1,2019-05-28,2020-12-31,A,2019-05-28,Singular Private Pay,Assisted Living,Level 0,0.0,2737.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
324,AL,2495.0,2019-07-31 00:00:00,True,10562,Vista del Rio,Assisted Living,324,Studio,Studio,AL,C,349,2495.0,2888.0,0,2888.0,2495,2495,2495,0.0,850.0,150.0,1,2019-07-31,2020-12-31,A,2019-07-31,Singular Private Pay,Assisted Living,Level 1,505.0,2400.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
325,AL,3295.0,2016-02-29 00:00:00,True,10562,Vista del Rio,Assisted Living,325,One Bedroom,One Bedroom,AL,C,506,3295.0,3155.0,0,3155.0,3295,3295,3295,0.0,850.0,150.0,1,2016-02-29,2020-12-31,A,2016-02-29,Singular Private Pay,Assisted Living,Level 0,0.0,4173.0,550.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,3rd floor - Distant location,,
326,AL,3295.0,2017-06-30 00:00:00,True,10562,Vista del Rio,Assisted Living,326,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,1,2017-06-30,2020-12-31,A,2017-06-30,Singular Private Pay,Assisted Living,Level 0,0.0,2601.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
327,AL,3295.0,2018-06-30 00:00:00,True,10562,Vista del Rio,Assisted Living,327,One Bedroom,One Bedroom,AL,C,506,3295.0,3670.0,0,3670.0,3295,3295,3295,0.0,850.0,150.0,1,2018-06-30,2020-12-31,A,2018-06-30,Singular Private Pay,Assisted Living,Level 0,0.0,3878.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
328,AL,3295.0,2013-02-28 00:00:00,True,10562,Vista del Rio,Assisted Living,328,One Bedroom,One Bedroom,AL,C,506,3295.0,2600.0,0,2600.0,3295,3295,3295,0.0,850.0,150.0,1,2013-02-28,2020-12-31,A,2013-02-28,Singular Private Pay,Assisted Living,Level 1,505.0,4215.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
329,AL,2695.0,2019-10-25 00:00:00,True,10562,Vista del Rio,Assisted Living,329,Studio Deluxe,Studio,AL,C,400,2695.0,2822.0,0,2822.0,2695,2695,2695,0.0,850.0,150.0,1,2019-10-25,2020-12-31,A,2019-10-25,Singular Private Pay,Assisted Living,Level 1,505.0,2970.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
330,AL,2495.0,2018-03-28 00:00:00,True,10562,Vista del Rio,Assisted Living,330,Studio,Studio,AL,C,349,2495.0,2580.0,0,2580.0,2495,2495,2495,0.0,850.0,150.0,1,2018-03-28,2020-12-31,A,2018-03-28,Singular Private Pay,Assisted Living,Level 0,0.0,3004.0,550.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,3rd floor - Distant location,,
331,AL,2495.0,2016-04-30 00:00:00,True,10562,Vista del Rio,Assisted Living,331,Studio,Studio,AL,C,349,2495.0,2349.0,0,2349.0,2495,2495,2495,0.0,850.0,150.0,1,2016-04-30,2020-12-31,A,2016-04-30,Singular Private Pay,Assisted Living,Level 0,0.0,3004.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
332,AL,2695.0,2012-01-27 00:00:00,True,10562,Vista del Rio,Assisted Living,332,Studio Deluxe,Studio,AL,C,400,2695.0,3336.0,0,3336.0,2695,2695,2695,0.0,850.0,150.0,1,2012-01-27,2020-12-31,A,2012-01-27,Singular Private Pay,Assisted Living,Level 0,0.0,4284.0,550.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,3rd floor - Distant location,,
333,AL,2495.0,2019-03-08 00:00:00,True,10562,Vista del Rio,Assisted Living,333,Studio,Studio,AL,C,349,2495.0,2581.0,0,2581.0,2495,2495,2495,0.0,850.0,150.0,1,2019-03-08,2020-12-31,A,2019-03-08,Singular Private Pay,Assisted Living,Level 0,0.0,2541.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
334,AL,3295.0,2019-02-28 00:00:00,True,10562,Vista del Rio,Assisted Living,334,One Bedroom,One Bedroom,AL,C,506,3295.0,3470.0,0,3470.0,3295,3295,3295,0.0,850.0,150.0,1,2019-02-28,2020-12-31,A,2019-02-28,Singular Private Pay,Assisted Living,Level 0,0.0,3499.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
335,AL,2695.0,2017-11-11 00:00:00,True,10562,Vista del Rio,Assisted Living,335,Studio Deluxe,Studio,AL,C,400,2695.0,2777.0,0,2777.0,2695,2695,2695,0.0,850.0,150.0,1,2017-11-11,2020-12-31,A,2017-11-11,Singular Private Pay,Assisted Living,Level 0,0.0,3474.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
336,AL,3295.0,2020-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,336,One Bedroom,One Bedroom,AL,C,506,3295.0,3920.0,0,3920.0,3295,3295,3295,0.0,850.0,150.0,1,2020-01-31,2020-12-31,A,2020-01-31,Singular Private Pay,Assisted Living,Level 0,0.0,3455.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
337,AL,2495.0,2020-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,337,Studio,Studio,AL,C,349,2495.0,3021.0,0,3021.0,2495,2495,2495,0.0,850.0,150.0,2,2020-01-31,2020-12-31,A,2020-01-31,Singular Private Pay,Assisted Living,Level 0,0.0,2580.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
337,AL,850.0,2020-01-31 00:00:00,True,10562,Vista del Rio,Assisted Living,337,Studio,Studio,AL,C,349,850.0,3021.0,0,3021.0,2495,2495,2495,0.0,850.0,150.0,2,2020-01-31,2020-12-31,B,2020-01-31,Second Person Fee,Assisted Living,Level 0,0.0,850.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
338,AL,2695.0,2019-08-30 00:00:00,True,10562,Vista del Rio,Assisted Living,338,Studio Deluxe,Studio,AL,C,400,2695.0,2355.0,0,2355.0,2695,2695,2695,0.0,850.0,150.0,1,2019-08-30,2020-12-31,A,2019-08-30,Singular Private Pay,Assisted Living,Level 2,1010.0,2795.0,550.0,0,0,0,0,0,ONLINE,,Med Level 2,,,,,3rd floor - Distant location,,
339,AL,2695.0,2019-02-27 00:00:00,True,10562,Vista del Rio,Assisted Living,339,Studio Deluxe,Studio,AL,C,400,2695.0,2673.0,0,2673.0,2695,2695,2695,0.0,850.0,150.0,1,2019-02-27,2020-12-31,A,2019-02-27,Singular Private Pay,Assisted Living,Level 0,0.0,2824.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Distant location,,
340,AL,2495.0,2019-12-31 00:00:00,True,10562,Vista del Rio,Assisted Living,340,Studio,Studio,AL,C,349,2495.0,2580.0,0,2580.0,2495,2495,2495,0.0,850.0,150.0,1,2019-12-31,2020-12-31,A,2019-12-31,Singular Private Pay,Assisted Living,Level 0,0.0,2580.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
341,AL,2695.0,2019-10-30 00:00:00,True,10562,Vista del Rio,Assisted Living,341,Studio Deluxe,Studio,AL,C,400,2695.0,2559.0,0,2559.0,2695,2695,2695,0.0,850.0,150.0,1,2019-10-30,2020-12-31,A,2019-10-30,Singular Private Pay,Assisted Living,Level 1,505.0,2970.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
342,AL,2495.0,2019-11-30 00:00:00,True,10562,Vista del Rio,Assisted Living,342,Studio,Studio,AL,C,349,2495.0,2580.0,0,2580.0,2495,2495,2495,0.0,850.0,150.0,1,2019-11-30,2020-12-31,A,2019-11-30,Singular Private Pay,Assisted Living,Level 1,505.0,2580.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
343,AL,3295.0,2019-10-30 00:00:00,True,10562,Vista del Rio,Assisted Living,343,One Bedroom,One Bedroom,AL,C,506,3295.0,2600.0,0,2600.0,3295,3295,3295,0.0,850.0,150.0,1,2019-10-30,2020-12-31,A,2019-10-30,Singular Private Pay,Assisted Living,Level 0,0.0,3455.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
344,AL,3295.0,2013-03-31 00:00:00,True,10562,Vista del Rio,Assisted Living,344,One Bedroom,One Bedroom,AL,C,506,3295.0,2575.0,0,2575.0,3295,3295,3295,0.0,850.0,150.0,1,2013-03-31,2020-12-31,A,2013-03-31,Singular Private Pay,Assisted Living,Level 0,0.0,3003.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Distant location,,
345,AL,3295.0,2019-06-25 00:00:00,True,10562,Vista del Rio,Assisted Living,345,One Bedroom,One Bedroom,AL,C,506,3295.0,3455.0,0,3455.0,3295,3295,3295,0.0,850.0,150.0,1,2019-06-25,2020-12-31,A,2019-06-25,Singular Private Pay,Assisted Living,Level 0,0.0,3612.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
346,AL,3295.0,2019-03-23 00:00:00,True,10562,Vista del Rio,Assisted Living,346,One Bedroom,One Bedroom,AL,C,506,3295.0,3565.0,0,3565.0,3295,3295,3295,0.0,850.0,150.0,1,2019-03-23,2020-12-31,A,2019-03-23,Singular Private Pay,Assisted Living,Level 3,1515.0,3496.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
347,AL,2695.0,2018-01-27 00:00:00,True,10562,Vista del Rio,Assisted Living,347,Studio Deluxe,Studio,AL,C,400,2695.0,2672.0,0,2672.0,2695,2695,2695,0.0,850.0,150.0,1,2018-01-27,2020-12-31,A,2018-01-27,Singular Private Pay,Assisted Living,Level 0,0.0,3250.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
348,AL,2495.0,2015-09-30 00:00:00,True,10562,Vista del Rio,Assisted Living,348,Studio,Studio,AL,C,349,2495.0,2098.0,0,2098.0,2495,2495,2495,0.0,850.0,150.0,1,2015-09-30,2020-12-31,A,2015-09-30,Singular Private Pay,Assisted Living,Level 0,0.0,2500.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Distant location,,
349,AL,3395.0,2016-10-31 00:00:00,True,10562,Vista del Rio,Assisted Living,349,One Bedroom,One Bedroom,AL,B,506,3395.0,3305.0,0,3305.0,3395,3395,3395,0.0,850.0,150.0,1,2016-10-31,2020-12-31,A,2016-10-31,Singular Private Pay,Assisted Living,Level 2,1010.0,4506.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Good location,,
350,AL,3395.0,2015-07-31 00:00:00,True,10562,Vista del Rio,Assisted Living,350,One Bedroom,One Bedroom,AL,B,506,3395.0,3657.0,0,3657.0,3395,3395,3395,0.0,850.0,150.0,1,2015-07-31,2020-12-31,A,2015-07-31,Singular Private Pay,Assisted Living,Level 0,0.0,3779.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Good location,,
351,AL,2795.0,2017-02-28 00:00:00,True,10562,Vista del Rio,Assisted Living,351,Studio Deluxe,Studio,AL,B,400,2795.0,2790.0,0,2790.0,2795,2795,2795,0.0,850.0,150.0,1,2017-02-28,2020-12-31,A,2017-02-28,Singular Private Pay,Assisted Living,Level 0,0.0,3860.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Good location,,
352,AL,2595.0,2014-03-31 00:00:00,True,10562,Vista del Rio,Assisted Living,352,Studio,Studio,AL,B,349,2595.0,2901.0,0,2901.0,2595,2595,2595,0.0,850.0,150.0,1,2014-03-31,2020-05-03,A,2014-03-31,Singular Private Pay,Assisted Living,Level 0,0.0,3021.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Good location,,
353,AL,2595.0,2019-09-25 00:00:00,True,10562,Vista del Rio,Assisted Living,353,Studio,Studio,AL,B,349,2595.0,3093.0,0,3093.0,2595,2595,2595,0.0,850.0,150.0,1,2019-09-25,2020-12-31,A,2019-09-25,Singular Private Pay,Assisted Living,Level 1,505.0,2870.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Good location,,
354,AL,3395.0,2015-12-23 00:00:00,True,10562,Vista del Rio,Assisted Living,354,One Bedroom,One Bedroom,AL,B,506,3395.0,3125.0,0,3125.0,3395,3395,3395,0.0,850.0,150.0,1,2015-12-23,2020-12-31,A,2015-12-23,Singular Private Pay,Assisted Living,Level 0,0.0,4499.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,3rd floor - Good location,,
355,AL,3395.0,2019-06-27 00:00:00,True,10562,Vista del Rio,Assisted Living,355,One Bedroom,One Bedroom,AL,B,506,3395.0,3830.0,0,3830.0,3395,3395,3395,0.0,850.0,150.0,1,2019-06-27,2020-12-31,A,2019-06-27,Singular Private Pay,Assisted Living,Level 0,0.0,3873.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Good location,,
356,AL,2795.0,2019-06-25 00:00:00,True,10562,Vista del Rio,Assisted Living,356,Studio Deluxe,Studio,AL,B,400,2795.0,4141.0,0,4141.0,2795,2795,2795,0.0,850.0,150.0,1,2019-06-25,2020-12-31,A,2019-06-25,Singular Private Pay,Assisted Living,Level 0,0.0,2854.0,0.0,0,0,0,0,0,ONLINE,,,,,,,3rd floor - Good location,,
357,AL,2595.0,2016-10-13 00:00:00,True,10562,Vista del Rio,Assisted Living,357,Studio,Studio,AL,B,349,2595.0,2293.0,0,2293.0,2595,2595,2595,0.0,850.0,150.0,1,2016-10-13,2020-12-31,A,2016-10-13,Singular Private Pay,Assisted Living,Level 0,0.0,2851.0,450.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,3rd floor - Good location,,
